stars;text;title;totalScore
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
2;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Cool;Hofburg Wien;4,7
5;Interesante la visita a este palacio, sobre todo si te gusta ver todo lo relacionado con la vestimenta, costumbres y usos del siglo XIX cuando estaban en pleno esplendor la casa de los Austrias.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;"Le mus�e Sissi est �poustouflant!
Il retrace la vie quotidienne de Sissi et de son �poux.
Le Rdc est consacr� � la vaisselle imp�riale

Pr�voir d'y aller en matin�e car il faut beaucoup marcher (environ 1h30.voire plus) .

Petit plus un audio guide gratuit";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Wundersch�n hier.;Hofburg Wien;4,7
5;Para ver mas de una vez una maravilla;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Assolutamente da visitare. Si possono vedere le 40 stanze di Sissi, Francesco Giuseppe,... Tutti gli sfarzi della monarchia. Saloni da pranzo, con tavoli apparecchiato come allora. Ci sono stanza e stanze, con i vari tipi di porcellane che utilizzavano, durante tutti i vari periodi. Numerosi candelabri e alzatine . Bellissimo. Sotto ci sono anche le scuderie, a pagamento, della scuola di equitazione spagnola;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Neem de tijd en geniet van het mooie paardrijden en de rondleiding.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr interessant wenn man Geschichte gerne hat.;Hofburg Wien;4,7
5;Super Tag gewesen. Tolle Rundfahrt!;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Miejsce bardzo urokliwe, du?y zbi�r porcelany oraz srebra (w tej cz??ci mo?na robi? zdjecia). Minus za brak mo?liwo?ci robienia zdj?? w tych najciekawszych miejscach (komnatach z wyposa?eniem oraz strojami Sisi). Dost?pny Audioprzewodnik w wielu j?zykach r�wnie? polskim.;Hofburg Wien;4,7
5;Un sogno;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Cel mai frumos ?i interesant loc pe care l-am vizitat �n Viena.;Hofburg Wien;4,7
5;Obligatoriu trebuie vizitata;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Pazar!  �s volt szerencs�m bels? elz�rt r�szeken is barangolni, minden sz�p �s moderniz�lt. Itt m�k�dik most a Parlament, a m�sik fel�j�t�s�ig.;Hofburg Wien;4,7
5;Toplocation;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Toller Ort. Aber sehr unfreundliches Personal.;Hofburg Wien;4,7
5;Stunning;Hofburg Wien;4,7
2;Prescindible, salvo si tienes inter�s en conocer la historia de Sissi.  Hay multitud de palacios y castillos por Europa m�s interesantes que �ste.;Hofburg Wien;4,7
4;Foarte.frumos;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Muzeum jak najbardziej warte zwiedzenia tak jak i  sam Wiede?.;Hofburg Wien;4,7
5;Museo di Sissi;Hofburg Wien;4,7
5;"Majestuoso
. Ya los aposentos de Sisi la parte baja de platos y cuberter�a un poco cansina . Pero en conjunto de 10. Los aposentos si valen la pena visitar.  Tienes audio guia incluida en precio que era sobre 14 euros. M�s menos..";Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Very interesting place;Hofburg Wien;4,7
5;Ein Besuch wert;Hofburg Wien;4,7
5;"Palau d hivern. Situat al centre de Viena. Recorregut amb audioguia molt interessant i imprescindible per situar les personalitats de Francisco Jos� i Sissi.
Hi ha tres exposicions al mateix palau,  la de les impressionants vaixelles de plata, or o porcellana; la de la vida de la Sissi i les de les habitacions on vivien. Molta informaci� presentada de manera amena. No �s permet fer fotos a les parts de la Sissi ni habitacions reials.";Hofburg Wien;4,7
5;Bellissimo edificio storico nel centro di Vienna!;Hofburg Wien;4,7
5;Fantastico.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;Lepa impozantna stavba,  je bilo prepozno za vstop in ve? ne vem;Hofburg Wien;4,7
2;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nice place. Will definitely come back again.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Crowded as suppose to be, but still amazing.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Da visitare assolutamente;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Bellissimo!! Sia con il sole che con la neve,poi a Natale ancora di pi�!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;??????? ????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr interessant;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Tolle Bauten;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;Divan kompleks starog dvora. Odli?ni muzeji u sklopu objekta;Hofburg Wien;4,7
5;I do recommend this palace!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
2;??? ??? ?????.;Hofburg Wien;4,7
5;Ve?mi pekn� miesto;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Near city center;Hofburg Wien;4,7
5;S�dlo c�sa?e nem?�ete p?i n�v�t?v? minout. Skv?l� expozice o c�sa?ovn? Sissi. Na tu si ud?lejte dostatek ?asu (alespo? p?l dne).;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;??? ??? ?? ????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;N�dhera, doporu?uji n�v�t?vu.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;?????????????????SISI????????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Szuper!;Hofburg Wien;4,7
4;Very impressive;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Bellissimo da non perdere;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Wundersch�n;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ok;Hofburg Wien;4,7
5;Excelent;Hofburg Wien;4,7
4;Ein Besuch wert;Hofburg Wien;4,7
4;If you love horses and have free 90 minutes. Go and see the Spanish riding school with Lipizans.;Hofburg Wien;4,7
5;Very good;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Bellissima residenza estiva degli Asburgo. Se non ci si vuole limitare la visita ai classici appartamenti bisogna pianificare una giornata visto i numerosi musei ed attrazioni presenti.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;prima m�sto na n�v�t?vu, doporu?uji hlavn? Schatzkammer, kde jsou korunova?n� klenoty a p?esto tam nejsou dlouh� fronty.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Fascinante;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Kr�sne miesto a na Vianoce sa ned� op�sa?.... super;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;??????? ?????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Beautiful place;Hofburg Wien;4,7
5;I great ancient place where you can go deep in the past of the great times of austorohugaryan empire and to feel how sisi life where top 5 stars;Hofburg Wien;4,7
5;ڞasn� m�sto;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Amazing place well worth a visit I could have spent a month or more taking in all its beauty.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????????????????????????????????????????????;Hofburg Wien;4,7
5;Polecam;Hofburg Wien;4,7
4;Kr�sn�;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Polecam...;Hofburg Wien;4,7
5;???? ?????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Excep?ional;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Lugar q visitar para entender la historia de Viena. Un poco pesado el museo de plata con tantas vajillas para todo, pero en general, muy bonito;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
2;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
2;Glad I got to see PART of it. Amazing history and beautiful facility that is impecably well maintained. The show is wonderfully traditional,  but the viewing in the riding hall is not good for many, especially from the seats on the first floor due to all the columns. A bit too many people get packed in at one time. Unfortunately, ticket pricing does not reflect the quality of viewing, which is quite disappointing.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Su c�pula es muy bonita, dentro hay tiendas t�picas.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Se si va a vienna � giusto vederlo...con i suoi tesori vi far� capire la potenzialit� di un impero durato 600anni;Hofburg Wien;4,7
5;Alla scoperta della vera figura storica, ben diversa dall'immagine cinematografica. Un personaggio che ho conosciuto qui veramente, e mi ha commosso.;Hofburg Wien;4,7
5;Zvonku n�dhera a d�fam, �e sa e�te vr�tim a nav�t�vim aj interi�ry.;Hofburg Wien;4,7
5;"Viena fazia parte do meu imagin�rio pelo filme hist�rico onde a bela Romy Schneidder era a Sissi, a Imperatriz Elisabete da Baviera casada com o Imperador Francisco Jos�.
No Pal�cio Imperial de Hofburg, n�o h� espa�o para desilus�es, uma vez que conseguimos ter uma clara no��o de como era a vida mon�rquica da altura. Um complexo de constru��es de diferentes �pocas e estilos. Na porta de S�o Miguel, na pra�a com o mesmo nome, h� numerosas esculturas que representam a for�a da dinastia Habsburg.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Prawdziwa historia;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;What a wonderful experience;Hofburg Wien;4,7
5;Una estupenda leci�n de historia y una conservaci�n ejemplar del patromonio hist�rico y cultural.;Hofburg Wien;4,7
5;Prima, k�nnte sogar die Lipizaner beim �berqueren der Strasse bewundern.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;The small entry fee is worth it! The beautiful architecture and statutes that are on display are beautiful, the attention to detail is great with some beautiful arches on the inside. I would highly recommend have a look around to any visitors that get the chance;Hofburg Wien;4,7
5;Gro�artig!!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;It was a waste of money, in Vienna there way better museums to visit. Avoid;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Sehr sch�n;Hofburg Wien;4,7
5;??????? ?? ???? ????? ? ???????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr sch�n und das Kaffee war zwar teuer aber sein Geld wert;Hofburg Wien;4,7
5;Meraviglioso da non perdere;Hofburg Wien;4,7
5;Imperial;Hofburg Wien;4,7
5;History well preserved;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???? ?????? ???????? ? ????????? ??? ????????.;Hofburg Wien;4,7
5;Istorie, nu gluma;Hofburg Wien;4,7
2;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Wonderful place to be;Hofburg Wien;4,7
3;Another boring palace;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;A really beautiful place. The entry fee to the museum is way too much though;Hofburg Wien;4,7
5;Estuve alli en Octubre y lo encontr� maravilloso, el Palacio, sus jardines, la historia. Hay que ir con tiempo para recorrerlo y disfrutarlo.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ja wunderbar! Ein ehrenwertes Haus!;Hofburg Wien;4,7
5;Pi?kne miejsce do zwiedzania dzi?ki  elektronicznemu przewodnikowi w j.polskim mo?emy porusza? si? po pokojach,gdzie przebywali cesarz oraz jego ?ona.dowiedxiec si? jakie by?y obyczaje,zobaczy? sale balowa.;Hofburg Wien;4,7
5;Imperdibile luogo storico in cui far visita se si � a Vienna;Hofburg Wien;4,7
5;?????? ?? ??? ???? ?????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ein sehr sch�nes Geb�ude mit einer beeindruckenden Kapelle;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;H�mmastav koht.;Hofburg Wien;4,7
5;Una passada. Hem estat 2h.30;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nagyon szeretj�k;Hofburg Wien;4,7
4;interessante il museo di Sisi ma come palazzo � pi� bello Schonbrunn;Hofburg Wien;4,7
5;?????? ?????? ?????? ? ????????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;M�thi? g�zel giri?lerideki heykeller harika;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;The museum is very interesting.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;?�indeki inan?lmaz ederler i�in;Hofburg Wien;4,7
2;O ni?om, rad�ej sch�nbrunn;Hofburg Wien;4,7
5;Interesting Place.;Hofburg Wien;4,7
4;Sissi museum and apartments;Hofburg Wien;4,7
5;??????? ??????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Interessantes historisches Museum;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Chi l'avrebbe mai detto che la principessa Sissi........;Hofburg Wien;4,7
5;"If you find yourself in the area of the Hofburg you start to feel the old times, where Kings and Queens walked these paths.
Really appealing spot. Definitely go here!";Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Das muss man sehen einfach sch�n;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Erkl�rt sich von allein;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Genial y recomendable;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;"Palazzo magnifico, spettacolare e ben mantenuto.
Peccato per le informazioni minime fornite sulla storia del palazzo o dei personaggi legati alla Famiglia Asburgo e alla residenza stessa, visto che in loco non era possibile noleggiare audioguide o partecipare a tour guidati, come di norma nei siti storici-archeologici di rilievo.

Peccato per il freddo percepito in diversi saloni del palazzo. Una comunicazione in caso di momentaneo disservizio sarebbe stata gradita.

Nonostante ci�, una visita a questa meravigliosa residenza storica � un must nella citt� di Innsbruck, magari anticipata da una piccola preparazione storica.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;??????? ? ?????????? . ??????? ????????? ?? ???? ?????? ??????? ? ???? ,???????? . ????? ????  ? ????? ??????? . ??? ?????????? ????? ?? ?? ????????? ???????????? ? ?? ?? ??? ??????? ?? ???. ? ?????? ?? ???? ?? ????? ?????? ? ?? ????????? ,?? ???? ???? ?? ?????????? ? ??? ???? ????;Hofburg Wien;4,7
4;Zeer mooi;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;Bello da visitare;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????;Hofburg Wien;4,7
5;Very good;Hofburg Wien;4,7
5;Muy bonito, se necesita tiempo para verlo, mejor comprar las  entradas de los dos palacios por unos 30 euros. Tiene muchos objetos de sisi para ver pero no dejan hacer fotos del interior.;Hofburg Wien;4,7
5;Le palais d'hivers de l'imp�ratrice Sissi en plein coeur de Vienne. L'ensemble des b�timents montre toute la puissance de l'empire austro-hongrois au 19�me si�cle. Evidemment, il ne faut pas louper la visite du mus�e qui montre l'�tendue des services de table utilis�s par la cour pour recevoir ses h�tes. On poursuit la visite par une explication de la vie de Sissi qui est bien diff�rente de ce qu'on a pu voir dans les films, quelques une de ses robes et on finit par les magnifiques appartements ou elle et l'empereur ont v�cus. On d�couvre finalement une femme tr�s moderne pour son �poque, libre, sportive, aventuri�re mais aussi tr�s soigneuse de son apparence. Les messieurs pr�f�reront dire une casse-bonbons.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Es un palacio recomendable tanto por sus edificios como por sus jardines;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Amazing;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;palacio tipo la granja m�s peque�o.;Hofburg Wien;4,7
5;"?????????? ????????????? ???????????)
?? ???????? ????? ????????)";Hofburg Wien;4,7
5;Super;Hofburg Wien;4,7
5;Exzellent;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sitio hist�rico. Merece la pena visitarlo.;Hofburg Wien;4,7
4;"Il palazzo #Hofburg era la residenza degli #Asburgo da pi� di 600 anni. Si possono visitare tutti gli appartamenti privati degli imperatori il museo di #Sisi e la collezione di argenti e stoviglie che, con l'aiuto dell'audioguida, consiglio di vedere x le tante curiosit� legate a questi meravigliosi oggetti.
Il prezzo familiare �  di 16.90 euro mentre il singolo x adulto con audioguida di 13.90. Bambini studenti e gruppi hanno ulteriori sconti.
Il museo apre alle 9 e chiude alle 17 nel periodo invernale, in estate un'ora dopo.
Da non perdere.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;????? ??? ??? ????????? ???????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;I enjoyed the complementary audio guide. The silver collection is interesting for the first 3 minutes but the excitement about rows after rows of plates wears off pretty quickly. The royal apartments are interesting and you learn a lot about the history but I disliked that photos weren't allowed. Also a lot of the Sisi related items were only replicates.;Hofburg Wien;4,7
5;??? ??? ?? ????????? ??? ?????? ?? ??????????? ???? ??????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Molto interessante il museo di Sissi e bellissimi gli alloggi imperiali. La sezione su piatti e argenteria onestamente non mi ha entusiasmato, ma � inclusa nel prezzo. Nel complesso consiglio la visita.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;A bocca aperta!;Hofburg Wien;4,7
5;?????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Hermoso palacio vale la pena conocerlo;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;Jedno od mesta koja se svakako moraju posetiti u Be?u;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Muy imponente, es enorme y est� muy bien cuidado.  Adem�s justo pude ver el cambio de guardia, as� que me ha gustado mucho;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;?????? ??? ?????? ?????? ??? ?????? ??? ???????! ????? ?????? ??? ?????? ???????????.. ????? ????????? ??? ?? Cafe central!;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;Very nice;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Pal�cio Imperial onde morava a Fam�lia de Habsburgo a qual pertence a Arquiduquesa Dona Maria Leopoldina de Habsburgo, esposa do Imperador Dom Pedro I do Brazil e Imperatriz Consorte do Brazil;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"Nice place with historical buildings
Try the horse tour very nice";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;??????? ??????! ????'?????? ????????????!;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Great place;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Piekny pa?ac.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehenswert;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;???????????????????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Ka�d� turista ve V�dni by m?l nav�t�vit;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Degelijke permanente tentoonstelling over de hofhouding in het keizerrijk.;Hofburg Wien;4,7
4;Anytime i get to revisit history in any place, i try to make a point to visit. Going back 13th century in some parts.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Pi?kny budynek, warto zobaczy? wystawy preznetowane w muzeum. Polecam!;Hofburg Wien;4,7
5;Realy good. Definitely worth a visit but give yourself plenty of time.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Very crowded, not particularly interesting;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Majestuoso!! Excelente organizaci�n para la recepci�n de los visitantes!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"Nel palazzo reale si trova la mostra sulla vita della principessa Elizabeth, meglio conosciuta come Sissi.
Dopo la visita all'argenteria reale salute al piano superiore dallo scalone che parte dallo shop.
La mostra spiega la reale vita della principessa e di come � poi stata raccontata e tramandata stravolgendola e creando il mito che tutti conoscono.
Inoltre sono esposti molti degli oggetti appartenuti ad ella e infine le stanze reali con gli arredi originali.
Come in altri luoghi acquistando il titolo di ingresso on-line risparmierete tempo e code.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????????! ??????? ?????????? ?? ????????????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Veli?astno izklesani spomeniki najve?jih mojstrov takratne dobe..;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Die Hofburg ist eine wundersch�ne Umgebung f�r Events und B�lle. Es ist immer wieder ein Erlebnis wenn man dort ist. Also auch einfach so einen Besuch wert. F�r sehr gro�e Event sind die zwei S�le evtl. zu klein und eine zweite Toilette w�re auch sinnvoll.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????????? ????? ??? ????? ??????;Hofburg Wien;4,7
5;Przepi?kne miejsce;Hofburg Wien;4,7
4;Bel;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Molto bello;Hofburg Wien;4,7
3;Silver collection is just rows of plates and stuff lined up. Once you've seen the first 50 it's hard to get excited about the next 5000 items lined up. Sisi exhibition was cool. Imperial residences were OK.;Hofburg Wien;4,7
5;Esperienza unica e assolutamente da non perdere a Vienna. La visita con audioguida ti immerge totalmente nei luoghi e nella vita degli imperatori d'Austria ed in particolare di Elisabetta, l'indimenticabile Sissi.;Hofburg Wien;4,7
5;Historisch;Hofburg Wien;4,7
4;Non proponibile nei giorni festivi per il massiccio afflusso dei turisti. Non adatto ai bambini (gli appartamenti sono al quarto piano senza ascensore). In ogni caso, visita affascinante per storia e contenuti esposti.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
