text;stars
"War gestern zur Halloween-Party dort feiern.
Es ist eine riesige Location und es gibt sogar verschiedene Musikstil-Abteilungen, damit jeder Einzelne zufrieden ist mit seiner Musikrichtung. (ein paar Lieder sind sogar meiner Meinung nach zu oft in einer Nacht abgespielt worden, da es genug verschiedene Songs gibt) .....
Am Anfang der Party gab es Probleme mit den Getr?nke-Gutscheinen.
Beim Eintritt wird man mit Auswei? kontrolliert, ansonsten war es eine tolle Party!";4
;1
;2
Gro? und leiwand;4
Magnificent;5
;4
;1
Trzeba odwiedzi? super dyskoteka bardzo dobrze graj?.;5
A guada Absturz;5
????? ??? 10?? ??? ???? ??????? ?? ??? ?? ??? ???? ?????. ??? ?? ????? ????? ??? ?? ?? ?????? ???? ??? ??? ??? ? ?? ?? ???? ??? ????. ??? ??? ?? ????. ???? ??? ?? ??? ??? ?? ???? ???? ? ??? ?? ?? ?? ????. ?? ???:);5
;3
Guter Schuppen. Laut, gro?, gute Stimmung. Gute Lichteranlage. War ein toller Abend. Selbst der Service ist gut. Auch der DJ ab 2 Uhr war Spitzenm??ig. Alles 5 Sterne. 1 Stern Abzug f?r den miserablen DJ vor 2 Uhr. Das so jemand auflegen darf hier, verstehe ich nicht. Katastrophe...;4
Habe f?r 2 Cola Rot und 1 mal Malibu orange ca 18,50 bezahlt. Daf?r war der Spa? da;5
;4
;5
;5
;4
Nur zu junges Publikum vorhanden, Service k?nnte besser sein.;2
viel zu ?berteuert, unh?fliches Personal. Dazu ein Hotspot der asozialen pseudo Alpham?nnchen.;1
;5
;5
;5
;3
;5
;1
Naja...;2
;5
;4
;5
;5
;5
;5
Ich nehm alles zur?ck heute is ja Zeitumstellung.....;4
;3
Sve preporuke, za svakoga po nesto;5
;4
;2
;3
;4
;5
I would give 5  for a non smoking area..DJ was decent;4
;5
;5
;3
;5
;4
;1
;5
Alex bei der Garderobe ist der beste!!;5
;4
"Den Umst?nden und Besuchern entsprechend.
Einige Kellner sind, wenn man es so sagen darf, automatisch schlecht gelaunt und nicht mehr auf Fragen aufzufinden wenn man ihnen kein Trinkgeld erlaubt aufzubuchen.";1
Jedna z najlep??ch party vo Viedni;4
;5
;5
;5
;5
;5
Schlechtester Club in dem Ich je war. 12? Eintritt, alle 3 DJ's grottenschlecht, Wahnsinn! Desperados 5?, stolzer Preis;1
;5
;5
;1
;5
;2
;5
Das Personal ist eine Frechheit! Ich Und meine Freunde gehen lieber woanders hin.;1
;3
"Many stages with different kinds of music
A bit crowded but hey...it's a club???
I will visit again for sure";4
;3
"Hallo
An alle die im Praterdom Arbeiten ich muss jetzt mal was loswerden.
Wieauch vor zwei Wochen schreibe ich nochmal eine Beschwerde aber diesmal l?nger und ausf?hrlicher, dass es jeder verstehen wird.
Ich und vier Freunde wollten gestern in Praterdom gehen weil uns dieses Event angesprochen hat. Als wir dort waren wurden wir wieder nicht reingelassen diesmal war die Begr?ndung das wir reservieren h?tten m?ssen und das wir nur reinkommen wenn wir vom wiesenfest kommen. Daraufhin haben wir angerufen und nachgefragt und der Herr am Telefon meinte wir br?uchten keine Reservierung. Nach diesem haben wir alles ein bisschen beobachtet und gesehen das so viele ohne Reservierung hineinkommen und auch welche die nicht vom wiesenfest kommen. Da haben wir uns schon gedacht so wie letztes mal nur weil wir ein bisschen wie jungs gekleidet und lesbisch sind.
Nach etwa 1 Stunde ist eine Gruppe gekommen die eine freundin von mir kannten, nat?rlich haben wir denen das erz?hlt das wir nicht reinkommen, aber eine meinte es sei kein problem da sie einen T?rsteher kennt. Die meisten aus der gruppe waren sehr feminin.
Als sie mit ihm geredet hat meinte er wir sollen durchgehen, daraufhin haben wir das auch gemacht und es sind alle reingekommen die von unsere Gruppe feminin waren und bei mir und einer anderen haben sie gestoppt weil wir zu m?nnlich angezogen sind. Nat?rlich haben wir mit ihm dann kurz diskutiert aber er wollte nix dazu sagen weil wenn er mich deskremenieren w?rde wegen meiner Sexualit?t k?nnte ich ihn ja anzeigen. Ich war nach dem so angefressen und habe nochmal angerufen aber der Herr am Telefon meinte ja dagegen kann ich auch nix machen. Entschuldigung aber was ist das f?r ein clup bitte. Ganz ehrlich was ist das nur weil wir lesbisch sind und ein bisschen m?nnlicher angezogen sind? Auch wenn die es versucht haben nicht so ausdr?cken war es Diskriminierung. Was noch dazu kommt ist das es ein schmus Event gab mit einem Armband, dass bedeutet ich suche das gleiche Geschlecht. Ich bin einfacher so voller wut weil sowas geht nicht, dass man uns anl?gt wegen der Reservierung und nur weil wir lesbisch sind und m?nchlich angezogen sind ned reinkommen. Alle die ich vom praterdom kenne werde ich es erz?hlen und wenn ihr dann viele Kunden verliert dann wundern sie sich nicht. Sowas geht einfach nicht wir sind ein freies Land und dann kommt sowas. Und einfach nur schlimm das man nur aufs aussehen achtet. Nie wieder komm ich dahin!! Man sollte sich echt sch?men f?r sowas.";1
Seit kurzem kommen wir ohne jeglichen Grund nicht rein. Wenn man den T?rsteher fragt hat er keine Erkl?rung. Zuf?lligerweise kommen Freunde von uns auch nicht rein aufgrund ihres aussehens. Ich bin dort immer gerne hingegangen aber so sicher nicht.;1
;5
;4
;5
;1
;4
Es gibt verschiede R?ume, da ist f?r jeden Geschmack was dabei. Die Getr?nke sind recht teuer (sogar/erst recht das Wasser), aber ansich einer meiner lieblings Clubs! Sehr schade das die Schwarzlicht Events nur alle paar Monate sind. Das Personal ist freundlich, aber zum Teil wirken die Kellner gelangweilt, 4 Sterne gehen sich aus. :);4
Sch?ner Club.;5
;5
;5
;3
Ohne jeglichen Grund nicht reingelassen worden... Wahrscheinlich aus rassistischen Gr?nden weil 2 meiner Partie T?rken waren... Ganz dickes Minus, sch?mt euch Praterdome;1
Racist!!;1
;5
;5
;3
;5
Sehr schlechtes Gaderobensystem und werde unter diesen Umst?den nicht mehr diesen Klub betreten! Orangene Schlange sehr katastrophal!;1
;4
"Nice sound-system but the music was really bad (in the 4 dancefloor). The club was full of 16 years old kids. No one explained me what I am supposed to do with this card and why they have to take a photo of me. When I left, I had to wait 30min to get my blazer. The queue with the color associated with my wardrobe ticket was really long while the other lines were empty. One person of the staff is associated with one color and the staff of the other colors were just looking at us without doing anything.
There are so many other good clubs in Vienna...";1
;5
Customer service is zero. All stuff are rude and very racist. I waited on the queue for some time. And at the end they kicked me out without a valid reason. When I asked the reason. They pushed me roughly. I felt so humiliated and uncomfortable in front of everyone. If you're a foreigner and if you're don't look good. They can just be very rude because of your ethnicity.;1
;5
;4
;1
;5
Mega Club. Es hat so viel Spa? gemacht dort in meinen Geburtstag reinzufeiern. Man merkt jedoch an den Preisen, dass es nicht irgendeine Absteige ist. Einen Besuch kann man sich trotzdem mal g?nnen.;5
;1
security is really really very bad they are  really impolite;1
;1
;5
One of the best clubs you could go to in Vienna, prices are as usual in vienna. 3 stages with a big variety of music. The Girls are pretty and the guys are mostly peaceful und gentleman like.;5
Hohe Preise;4
Ist ziemlich gro? und cool;5
;5
;5
Worst club i ever been anywhere. staff at the entrance should go work to McDonalds;1
;5
;5
;4
;4
Sie erlaubten uns nicht den Club zu betreten und es gab keine Erkl?rung!;1
Ich und meine Freunde wurden nicht reingelassen. Die T?rsteher wollten keine Erkl?rungen geben, sie haben uns gesagt, andere Clubs zu besuchen. Das werden wir sicherlich tun.;1
The place is very good however the staff the entry is a bit rude;2
;4
Best;5
;5
;5
Really busy;3
;5
Angenehme Atmosph?re und geile Lichteffekte :);4
;5
;4
;5
;5
;4
;5
;5
;4
;5
;5
;1
;1
;5
;5
La verdad es que la discoteca est? muy bien, buena m?sica y buena gente. Lo ?nico que al entrar la recepcionista te miente un poco con el temas de las copas diciendo que tienes una consumici?n incluida y tienes que pagar todo lo que bebas apesar de pagar 10? de entrada;3
;5
;5
Schick und teuer;4
??t?r;5
Beach club ist echt sch?n. Gute Musik und gute Shisha. Alles open air;5
;3
;5
;3
;5
Chillig;5
;5
Super Ambiente aber komische Leute;3
Juicy events;5
;4
;5
;5
;5
Je n'ai pas aim? la fr?quentation de cette bo?te de nuit.;1
;1
;3
;5
;5
;5
;5
;4
;5
;5
Went there for my girlfriend's birthday being promised Latin-American music. Most of what was played was Austrian music. The club was empty (and has a reputation for being so). They also made us pay ?2  when leaving the club for no reason,  considering we hadn't ordered drinks and we had already payed ?8.5 to get in. Very disappointing.;2
;5
;4
Das Personal....kein  Kommentar....;1
;5
SBS hat eine sehr schlechte Einsch?tzung von Menschen, lasst nur Personen die nur Eintritt zahlen und die Leute die was keine M?dchen mit haben aber Geld ausgeben m?chten werden Geschichten erz?hlt das der Klub schon voll ist oder das schon zu sp?t ist, absolute verarschung...;1
Das einzige was dort gut ist, ist die Pizza.;3
Well it's pretty much the best club in all of Vienna;5
;5
;5
Top moumoute;5
;5
Die T?rsteher schmei?en Leute ohne Grund hinaus uns Benehmen sich wie die letzten Affen besonders der Chef der sein bisschen macht was er hat ausnutzt um G?ste zu beleidigen und zu dem?tigen... jeder andere Club in Wien is besser... leider... war echt mal ein cooler Club;1
;3
;4
;1
Nicht meine Altersklasse.;3
Alright place. Quite big. A bit expensive but normal for that price in Vienna. I don't like the weird card you have to have to purchase a drink and you can't pay by card unless it's over ?10;3
Das Publikum ist eher jung gehalten, durchschnittliches Alter zwischen 18 und 24. Musiktechnisch sehr gut. Von Schlager ?ber Pop/R'n' B bis Techno alles dabei. Kellner sehr freundlich!;4
90erJahreParty war Top ??;5
"Super...
Cijene pi?a su pristojne...";4
"Toller, angesagter Club mit zuvorkommendem, netten Personal. Faire Preise, gute Musik und eine bombige Location. ?  

Die schlechten Erfahrungen bzgl. T?rpersonal kann ich keineswegs teilen. Auch hier nur gute Erfahrungen gemacht.";5
Einfach top;5
;5
;1
;4
;5
;5
Fiesta-Event hatte kaum was mit Latino Beats zu tun, es wurde sehr viel house music als zum bsp. aktuelle spanische Songs gespielt.;1
;5
;4
;5
?????????;5
;1
;5
Alles cool  bzw. Anna M.;5
;4
;4
;5
;5
Kr?sn? klub, ?ist? (po??d zam?stnanci vytirali, na WC i ve 3 r?no ubrousky a toaletn? pap?r), u vstupu dostanete kartu na kterou nakupujete, p?i odchodu zaplat?te, jen by mohli br?t karty (pan? m?la termin?l ale pr? karty neberou.. Nev?m);5
Techno? Latino? Shisha? Lounge? Schl?ger? Appeals to all audiences;5
"Amazing experience whn there's a live set of a top DJ !! excellent infrastructure for entrance and drinks - you get scanned and photographed upon entry, so feels very secure. you also get a smartcard with which you order drinks at the bar and use the vending machines, then pay for everything when you go out.
took off one point as it gets really hot and suffocating in there. air circulation is lacking, AC  must be improved.";4
;5
;5
;1
;5
;5
;4
Grauenvoll.;1
;3
Obwohl uns versprochen wurde, dass mindestens 80 Personen im Club sind waren ca. 30 Personen da, die Bitte, uns den Eintritt zur?ck zu erstatten wurde abgelehnt, die (sehr unh?fliche) Dame am Anfang ?bat? uns h?chstens an, 2? zu zahlen, um den Club zu verlassen. NIE WIEDER!!!;1
Best Club in town;5
Praterdome open on every thursday,friday, saturday and on every feast day. Enter only above 18. There is two floor all togheter 4 dancefloors and 12 bar. Everybody can find their own style here. Lots of kind music: house, electro, RnB and soul, salsa and latin music, even from the 70's and 90's you can choose. Uniqe moment the midnight opening lasershow, moving walls etc. When you are in Wien you have to try it once.;5
;5
;3
Best disko in Wiena;5
;5
;4
;1
;1
;3
;5
;5
;4
;2
;2
;5
"Rassistisch. Nie mehr.
Dunklere Hautfarbe? Du darfst nicht rein.

Ich hab gefragt warum meine Freunde (die aus Syrien kommt) d?rften nicht rein, der T?rsteher hat geantwortet: ""Mein Haus, meine Regeln"".

Idiot.";1
;5
;5
"One of the worst club I have ever been. Every ""stage"" is the same, you have to pay extra 3? at the exit if you haven't drink anything (and nobody has told you that at the entrance, where you give 10?), music is shity.";1
;3
"Mein echter Ausweis wurde zerbrochen weil ich sehr jung aussehe und das personal ist wirklich sehr unh?flich.Au?erdem wurde ich von einem m?nnlichen T?rsteher ""abgetastet"". (Ich bin w/16!!) Dar?ber hinaus wurde meine Tasche bis ins kleinste Detail durchsucht.";1
;5
"Die Bewertung bezieht sich auf eine ausgesonderte Einzelerfahrung folgenderma?en: der Ausschank eines Leitungswasser wird generell verweigert. Erschwerend kommt hinzu, dass auch nach Offenlegung einer Diabetes Erkrankung gegen?ber der Bedienung kein Einlenken stattfand.

Zusammenfassend kann davon ausgegangen werden, dass sich der Verband zumindest die bedungenen Schutz- und Sorgfaltspflicht gegen?ber seinen Kontrahierenden nicht wahrt und die Priorisierung der k?rperliche Unversehrtheit nicht stattfindet.

?bersetzung f?r die (?berwiegend) nicht sprachgewandte Klientel dieser Lokalit?t: ""nix gut diese!""";1
;1
;5
;5
Cok yonlu bir gece kulubu. Cesitli alternatifleri mevcut. Iceride sikilacaginizi zannetmiyorum. (Ayrica en son gittigimde harcamalar icin kart sistemi vardi simdi nasil bilmiyorum) Viyanada hafta sonu tercih edilebilir. Viyana merkeze yurume mesafesi olarak biraz uzak.;4
;3
;4
Komische Musik und seltsame Menschen;2
Esta disco estara bien para los guiris pero a mi me ha parecido bastante pobre. Si es cierto que hay varias salas pero en todas hay la misma musica. Encima te hacen pagar 3? al salir. Me siento estafado. No tengo experiencias en otros clubs pero seguro que este es el peor, en serio. 10+3? la entrada;1
Najlepszy klub w jakim by?em. Ogromny, kilka sal tanecznych, wspania?a muzyka, niesamowita atmosfera. Gor?co polecam.;5
;1
;5
;5
;3
Hab super Abende  dort und werde weiterhin haben. Angestellte waren immer nett aber manchmal bissl langsam oder haben Andere vorgezogen;5
;5
;5
Meine Stammdisco seit mittlerweile 6 Jahren! Immer coole DJs dort, mega liebes Personal und man kann zwischen mehreren Dancefloors w?hlen welche Musik man h?ren will. Der Beachfloor im Sommer ist auch ganz toll f?r eine kleine Abl?hlung, wenn es drinnen mal zu hei? werden sollte. TOP!;5
????? ????? ?????? ?? ???? ??????? ???? ?????? ??? ???? ???? ?? ????? ??? ?? ?????;5
;5
;4
;3
;5
;5
;5
;5
;4
;4
;2
;5
Avrupada g?rd???n en iyi gece mekanlar?ndan i?eride 1 den fazla m?zik tarz? mevcut giri?te bir kart veriliyor ve istedi?in kadar o kartla i?ecek yiyecek alabiliyorsun en son kasalarda ?deme yap?yorsun bim gibi  viyanaya gidip buraya u?ramamak ay?p olabilir;5
;4
Kinderhittn;5
Fenomenal!;5
;5
;5
All the way from California and they lied about having a guest list and didn?t let me get in. Im 27 years old adult. Other people and young kids got in with no issue. Horrible bouncer at the front causing in their language. Don?t go there if you?re a tourist. Peace!;1
;5
;5
;2
;4
;4
;5
wenn Juicy Veranstaltung ist super, sonst w?rde ich nie hingehen, zu viele Kids;2
;3
;5
;5
No Party For Cao Dong;1
;5
Very good;5
;1
;5
Viele Leute aber sehr gute Soundqualit?t;4
;4
Geil;5
Viel zu wenige Toiletten und die Leute sind fast alle unsympathisch dort;3
Great club.;5
Sehr luxuri?se location  Riesig und es gibt viele Themen bereiche.;5
;5
;1
The place is huge. We went there for the Circus party. There's a few different stages that played different music and a couple chillout areas. The capacity of the toilets is not ideal for a party of this size but other than that we enjoyed it very much.;5
;4
;5
;5
"The club is AMAZING. built like a castle (all the details are perfect), has a lot of dance floors, with different type of music.
Divided in 2 floor, with a big dance floor visible from both floors, the quality of the sound of music is perfect and really powerful.
In the second floor there is also an open air dance floor with private bungalow and Beach loungers, with a small pool.
The place is located at Prater.
Really recommend!";5
;5
;5
;2
"Unfreundliches Personal
?berf?llt";1
;5
Prollos pur.;1
"Es ist schrecklich sorry aber es ist so...
Keine wohlf?hl Atmosph?re leider...";1
;5
;5
;5
es ist ur zach,  ich passe auf alle auf, und sie schmei?en uns ohne grund raus, wir haben nichts gemacht!!!!!!;1
man wird ohne gruns rausgeschmissen;1
Super Team, tolle Organisation!;5
;5
;5
"Club ist echt top. Wurde noch nie abgewiesen an der T?r bis jetzt. 3 Tanzfl?chen und immer wieder Geile Events. Preise sind okay.

Einzige was ich nicht so leiwand fand war das wo ich am 9 Juni um 4h ankam erster der Security mich von unten bis oben anschaut und dann sagt ausnahmsweise und dann musste ich noch ur lang bei der Kassa warten.";5
;4
;5
Perfekt;5
;1
;5
. V;2
;1
;5
;5
;5
Good music;5
;5
Bin Maier gegangen;4
;1
;5
;4
;4
;5
;1
;4
Nie wieder einfach zum Kotzen die Unfreundlichkeit der Securitys, haben meinen Freund nicht reingelassen nur weil er etwas d?nkler ist einfach nur ein rassistischer Scheissclub;1
Only good if it's a Juicy event.;3
;4
;4
;4
;2
;3
;4
;4
;4
;5
;1
War fr?her besser, bin nicht mehr so begeistert. Es gibt bessere Clubs in Wien.;1
;5
;1
Marvelous!;5
"Un verdadero espect?culo de fiesta. Varias salas para cada tipo de m?sica.
Hubo un fallo muy cutre, estuvimos en una VIP ?rea y al salir de la discoteca pagas lo que has consumido ( para una zona VIP el consumo m?nimo es de 250?), nosotros ten?amos que pagar 464? pero antes nos dicen que tenemos que pagar 3? cada uno de consumici?n m?nima . Sin sentido ninguno, pero la noche fue genial, nosotros est?bamos de despedida de soltero y el novio disfrut? mucho.";5
Pi?kne miejsce i boska muzyka;5
;5
;4
;1
;5
;3
;5
Its an awesome place. But its allowed to smoke inside.;4
;4
;5
;2
;5
Solala;3
;5
;5
;5
;5
;4
;4
;1
;4
;4
geilster club in wien!;5
"Tja wollte letztens das erste Mal in den Dome. Wurde leider nichts da der T?rsteher meinte heute leider nicht! Finde es traurig das man ohne eine vern?nftige Begr?ndung einfach so abgewimmelt wird. Wir waren normal gekleidet also keine Jogginghose oder sonstiges. Haben dann unser Geld woanders liegen gelassen ;)";1
;5
;5
;4
"Jedes Wochenende vor Ort und noch nie Probleme gehabt.
Der Mindestkonsum wird ?berall angeschrieben und an der Kassa wird man darauf hingewiesen.
Das Kartensystem erleichtert einem den Aufenthalt sehr, da man nicht bei jedem Getr?nk sein Geld z?cken muss.
Besonders hervorzuheben ist wohl, dass die Toiletten eigentlich immer in einem Top Zustand sind da die ganze Nacht Reinigungskr?fte vor Ort sind.
Sollte man mal die Hilfe von der Security brauchen , so ist sie sofort zur Stelle und bringt einen sogar zum Auto in der Garage oder Taxi.

Alles in allem immer eine super Party.";5
;5
Zu Gro?, Unpers?nlich, Schn?selig, nicht mein Lokal!;2
;4
F?r Junge okay;2
;3
;5
"Einmal und nie wieder!!
Die T?rsteher sind sehr unfreundlich vor allem zu ausl?ndischen G?sten.
Vor eintreten des Clubs, muss man sich fotografieren lassen und wer sich Getr?nke kaufen will, macht dies alles mit einer Karte wo am Ende der Gesamtpreis verrechnet wird.
Dazu ist allgemein der Eintrittspreis viel zu hoch und es ist mir unverst?ndlicherweise dennoch extrem voll.
Es ist zwar sehr gro? aber trotzdem kann man kaum durchgehen.
Alles in allem ein sehr unsympathischer Laden, angefangen von den T?rstehern bis hin zu den Wucherpreisen gibt es dort nichts positives!";1
;5
Sehr voll, aber auch viel Spa? gehabt. Sehr gut, der Ruhebereich, in welchem man einmal Luft holen und sich unterhalten kann. Da die Musik dort nicht allzu laut ist. Guter Club, auch f?r keine begeisterten Clubg?nger. Drei Floors vorhanden und reichlich Platz zum ausruhen und Luftholen. Wurden in der F?nfer Gruppe kaum angerempelt und schon gar nicht erst angep?belt.;4
;5
;4
Musik muss lauter sein. Ansonsten eh gut.;4
;3
;2
;4
;5
;3
"Der Ruf ist schlechter als die Realit?t!

Die T?rsteher sind eher nicht von der freundlichen Sorte und bei gro?en Events steht man teilweise ewig an um drinnen dann eingequetscht zu sein und sich kaum bewegen zu k?nnen, aber ansonsten f?llt mir nichts gravierend negatives ein.

Das Kartensystem zum Bezahlen ist gew?hnungsbed?rftig. Die Klos sind immer sauber.";4
;5
;4
Sehr guter Club mit unterschiedlicher Musik und Tanzfl?chen. Alles passt bis auf die ewige Warterei bevor man tats?chlich rein kann. Man quetscht sich eine Stunde in der Schlange mit 300 anderen Personen. Sonst jedoch prima.;4
;4
Sehr sch?ne Location! Musiktechnisch f?r jeden Typen etwas dabei! Coole Events, durch die man teilweise gratis reinkommt und dann gibt es auch noch gute Angebote was Drinks betrifft! War letztens dort und hab f?r wenig Geld (3? = Mindestumsatz) eine sehr sch?ne Zeit gehabt!;5
;5
;5
?bertriebener Eintrittspreis, 15 Euro f?r nichts. Vielleicht bin ich schon viel zu alt daf?r, aber das Publikum ist doch sehr jung und zum Teil angezogen wie beim Sportunterricht. Es ist auch nicht sonderlich viel los gewesen.;3
Meistens ist hier echt viel los und es gibt leiwande Events. Jedoch kann es auch mal passieren, dass man 1.5 Stunden ansteht daf?r. Zudem sind die Preise f?r Getr?nke nicht gerade billig.;4
War echt cool, sehr gro?er Club. Man braucht eine Weile bis man sich zurecht findet.;5
;4
;5
;1
Dr?ga, rossz szervez?s, a padl?k mindenhol ragadtak, a ruh?inkra sokat kellett v?rni ?gy, hogy senki nem volt el?tt?nk, maga a hely sz?p, ez?rt 3*;3
;5
Extrem geim;5
;1
;4
;5
Cette bo?te est top ! Et les gens sont sympa;5
War ein sch?ner Abend;5
Unvergesslicher Abend bester Club in Wien bis jetzt, Leute sind unglaublich nett und die Athmosph?re ist unbeschreiblich. Die Toiletten sind sauber, die Kellner freundlich. Ich war mit einer Freundin zu 2. und es hat vollkommen gereicht f?r einen gelungenen Abend. Wer mal in Wien ist muss hier vorbeischauen, es lohnt sich zu 100%!!!;5
Unfreundliche T?rsteher;1
Meine Erfahrungen waren sehr schlecht , beim ersten Mal sehr ?berf?llt und kein Platz zum Atmen . Beim 2. Mal wurde ich nicht hineingelassen, obwohl ich f?r meinen Eintritt schon bezahlt hatte. Der Grund, weshalb ich nicht reingelassen wurde war laut dem T?rsteher ?weil ich es sage?. Ich fand die T?rsteher sehr unfreundlich und daher nur 1 Stern;1
;5
;4
;1
;5
Echt leiwand;5
;5
;5
;5
;5
;1
;5
;5
;5
;5
;5
Zu Laut;3
Es hat 3 verschiedene Clubs drinnen, einen gro?en mit house und zwei kleine, einmal Stadel und Black/deutschrap;4
Mega Scheisse;1
;3
;3
Najlepsza impreza na jakiej by?am w Wi3dniu. A by?am w wielu miejscach;5
;5
;5
;4
Huge night club with different rooms. Wide choice of different style music, go wherever you want. Nice concept, however many very young people LOL.;5
;4
Mega Location;5
;5
;5
;5
;4
;5
Schlecht, weil sie uns nicht reingelassen haben, obwohl wir Touristen aus der Schweiz sind. Thumps down, nicht empfehlenswert;1
"Einlass/Personal fr?her: 4 bis 5 Sterne

dann: ohne Vorinformation Geb?hr f?r Mindestverzehr (Konsum von Begleitpersonen nicht ber?cksichtigt)

Ausk?nfte/Freundlichkeit mancher MitarbeiterInnen im Juni 2018: eher 1 Stern";3
;5
;4
;5
;5
;4
;4
;5
;5
Bist ein Huso;1
;4
;3
;5
;5
Gute Partystimmung, aber Eintrittspreis (meist) und Getr?nkepreise ?berteuert. Leider alles Raucherbereich und somit verraucht.;3
;5
;5
;1
Nothing interesting;1
;5
;5
;5
Visiting this place I realised, this generation there, can't have a future.;1
;5
;5
;4
;5
;5
;4
Rassitische security team, sehr unh?flich und ungelernte. Die diskermineren die Menschen, einfach unfassbar...;1
;5
;5
;5
;5
Master of dirt Party;5
All the fees in this club are crazy. They rob you there literally.;1
;4
;4
;5
;5
????? ??????? ???? ??????? ? ??????!?????? ? ????????? ??????????? ???? ????????. ?? ?? ,????? ???????? ?????? ? ?????????,????? ????????? 2 ????. ?? ? ???????? ? ??? ?? ???????. ?????,?????????. ?? ????? ??? ?????? ??????????? ?????,?? ??????? ?? ??????????? ??????? ,? ??? ?????? ???????????????. ??!!!??? ?????????,???? ?? ???? ????? ?????? ?? ??????????,?? ????? ????????? ??? ????!!??? ???? ???????,?????????? ?? ???? ?????,?? ????????? ??? ?????? ??? ????????? 6 ????. ???? ??????,????? ??????,??? ?????? ?????????,?????????? ???. ???????? ???????,?????? ?????? ? ??????? ??????,??????. ???????? ??? ? ??????? ??????. ???? ????????? ?????? ???????????;1
Nur Kinder und alles ?berteuert;1
;5
;5
;4
Immer ein super Umfeld;5
;1
;4
Great place has many venues edm , hip-hop discos .;4
;5
;3
;5
;2
;3
;1
;5
Hier kann man gut Party machen. Die Preise sind OK und f?r gro?e Gruppen ist es recht nett.;4
;1
Mir wurde beim Bezahlen des Eintritts nichts von einem Mindestkonsum gesagt. Beim Verlassen des Clubs musste ich ein zweites mal zahlen, hatte aber kein geld mehr und als L?sung wurde mir vorgeschlagen die polizei zu rufen.. Sehr unseri?s;2
;4
;5
dome is home;5
;5
;3
War schin ?fters dort.Werd zwar langsam zu alt f?r solche Abende,aber die 5.Sterne stehen dem Club zu!;5
;5
;5
;5
T?rsteher extrem unfreundlich.;2
;5
It's great;5
;5
;5
Tja ein feucht-fr?hlicher Firmenausflug der es in sich hatte.... Einfach nur eine Top Location zum abfeiern. Kann ich nur empfehlen wenn man in Wien ist... ????;5
;4
;5
Die Location ist wirklich so ziemlich die Beste von den Clubs, die es in Wien gibt! Die Leute jedoch (wenn nicht mal ein gutes Event stattfindet): naja... leicht hohl und proletuid, um das mal vorsichtig auszudr?cken;2
;5
Das ist fantastich!!;5
Believe the reviews! Yes, the place is big. Yes, you will enjoy the music and the different areas. HOWEVER be prepared that tourists are scammed big time! We were on a hen's night - 17 girls - ready to party the night away. We had pre-booked our party, with reserved tables. What we encountered on arrival was a rude, brash and aggressive woman who demanded an ?8 entrance fee (we had been told entrance would be free) until someone pointed out that their Facebook page stated entrance was free that night.. So she backed down and proceeded to give us all a card and take a photo of each and every one of us. We paid ?20 each and were told that the money would be on one card, which was fine by us since the plan was to order bottles and mixers rather than individual drinks and so only one of us would handle payment. We made our way to our tables and proceeded to enjoy the evening. When time came to leave, we were once again confronted by the lunatic, unpleasant red-haired woman, who demanded ?3 to leave the club! I thought she was joking but she insisted that since we had not spent any money on our cards then we had to pay to leave! She called security who stood around looking very menacing and threatened us with the Police! I told her that she knew very well that we were in a group and only one card had the money in it.. Yet she still very loudly insisted we had to pay. By that time of the night, I was not going to argue a lost cause.. With a few colorful adjectives included, we gave her the money and left the building. Our friends who left even later than us, were not only made to pay ?3 each but they added another ?200 to the bill saying that the initial ?340 had ran out! No receipts were produced as proof of this. When they refused to pay, they were physically herded by the club's security staff to a room until they agreed to pay and then could leave! It's a disgrace that people who are after a good night out have to be so verbally assaulted, frightened and ripped off. This club is not worth your money nor your time.;1
"Good Location
Commercial music
Nice venue
BUT SADLY THE STAFF RUIN THE EXPERIENCE!
no info is given at the door, we were overcharged and when we complained the nice lady in pink hair at the door told me to F*** Off!

Terrible attitude, they cant speak English and above all if another client was drunk and staff told them to F*** Off, it could lead to an argument. Good thing I know better and didnt give in to her assault.";1
"Thieves!

I have been to clubs all over the world, worked in leading ones in ibiza, Malta & London and have yet to see such demons at the door.
The girls at the door are grumpy and moody, no hello, no please, no thank you. I was greeted by ""PUT JACKET IN CLOACKROOM"", to which i replied ""Can i keep it as i might be cold?"" - the lady in pink her goes ""NO"" ...

Fine i obeyed and stored it for Eur3.
I pay my entrance Eur8, was given a card but no one explained to me why it was given. I had assumed that it is for the drinks but we had a table booked so why give all of us a card? it is obvious that one of us will pay only......

The answer was simple after spending Eur500 on one tab, we were all asked to pay another Eur3 each as our cards were empty!!!! As if one person is going to spend Eur500 on herself. the booking was made online and they made it seem as though we will have the best table ever only to be given one on the side which was far from ""VIP""

The VIP tables were taken but we are foreign so they enjoyed taking advantage of us and had the cheek to laugh in our face too! I gave them the Eur3, actually Eur5 and told them to keep the change as I am not cheap as they tried to make it seem!

Club is ok, if you like commercial music and want to be treated as walking euros or laughed at by grumpy staff, Go!
If you want to have fun at a nightclub, Vienna and more specifically this place is a NO GO! Absolutely terrible

Thankfully we as a group laughed it off and still had a blast but they could have easily ruined our night - SHAME ON YOUR TEAM!";1
